Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 ++to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 ++to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 ++to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 ++to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 +to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728532
Heightened Def Con from 0.00728532 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 +to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728533
Heightened Def Con from 0.00728533 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 +to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728534
Heightened Def Con from 0.00728534 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +++to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 ++to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 ++to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 +to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 to 0.00728535
Heightened Def Con from 0.00728535 ++to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 +to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 +to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 ++to 0.00728536
Heightened Def Con from 0.00728536 +to 0.00728536
Heightened Def Con from 0.00728536 +to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728536
Heightened Def Con from 0.00728536 +to 0.00728536
Heightened Def Con from 0.00728536 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 +to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 +to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 +to 0.00728537
Heightened Def Con from 0.00728537 +to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 +to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728537
Heightened Def Con from 0.00728537 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 +to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 +to 0.00728538
Heightened Def Con from 0.00728538 ++to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 +to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728538
Heightened Def Con from 0.00728538 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 +to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.00728539
Heightened Def Con from 0.00728539 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 ++to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 to 0.0072854
Heightened Def Con from 0.0072854 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +++to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
